product_id,category,material_cost,labor_cost,complexity_level,region,season,final_selling_price
P01186,jewelry,301.34,130.01,medium,Maharashtra,Diwali,987.4
P01187,textile,311.25,97.08,simple,Odisha,Summer_Festival,580.07
P01188,handmade_food,114.89,77.29,simple,Gujarat,Wedding,282.22
P01189,pottery,85.27,56.3,simple,West Bengal,Regular,215.24
P01190,textile,134.62,83.55,medium,Maharashtra,Wedding,513.52
P01191,home_decor,90.2,50.27,simple,Gujarat,Summer_Festival,196.68
P01192,bamboo_cane,176.24,86.93,simple,Rajasthan,Wedding,403.65
P01193,metalwork,506.65,228.92,simple,Uttar Pradesh,Regular,1159.64
P01194,woodwork,687.31,444.28,very_complex,Odisha,Regular,3172.19
P01195,woodwork,223.73,103.19,medium,Uttar Pradesh,Regular,656.51
P01196,handmade_food,68.44,24.06,simple,Tamil Nadu,Regular,131.02
P01197,handmade_food,98.15,41.44,medium,West Bengal,Wedding,288.35
P01198,woodwork,729.34,261.69,simple,Rajasthan,Diwali,1781.63
P01199,textile,127.93,62.33,simple,Gujarat,Summer_Festival,322.89
P01200,bags_accessories,386.79,198.24,medium,Maharashtra,Wedding,1341.51
P01201,bags_accessories,226.55,130.61,very_complex,West Bengal,Regular,1157.8
P01202,sarees,992.48,552.86,simple,West Bengal,Wedding,3373.07
P01203,bags_accessories,206.07,72.74,simple,Odisha,Diwali,497.52
P01204,bamboo_cane,92.11,45.04,medium,Rajasthan,Wedding,299.13
P01205,home_decor,310.75,192.94,complex,Odisha,Summer_Festival,1148.85
P01206,jewelry,410.88,232.89,simple,Odisha,Summer_Festival,1170.56
P01207,pottery,109.36,49.96,complex,Rajasthan,Regular,347.51
P01208,jewelry,390.1,117.07,medium,Tamil Nadu,Regular,1000.32
P01209,woodwork,300.06,162.83,simple,Rajasthan,Wedding,868.05
P01210,bags_accessories,123.56,54.68,complex,Rajasthan,Diwali,516.31
P01211,bamboo_cane,177.4,102.92,complex,West Bengal,Regular,571.62
P01212,bags_accessories,100.87,30.64,complex,Uttar Pradesh,Diwali,385.38
P01213,woodwork,467.44,296.57,medium,Rajasthan,Diwali,1632.76
P01214,metalwork,474.95,238.57,complex,Rajasthan,Summer_Festival,1624.73
P01215,textile,318.86,98.25,very_complex,Rajasthan,Regular,1177.55
P01216,home_decor,161.72,78.77,medium,Tamil Nadu,Diwali,480.47
P01217,textile,266.77,123.14,complex,West Bengal,Wedding,1113.98
P01218,handmade_food,41.79,22.58,simple,Odisha,Diwali,87.27
P01219,textile,256.52,78.33,simple,West Bengal,Regular,454.0
P01220,metalwork,465.69,258.44,medium,Rajasthan,Summer_Festival,1499.47
P01221,pottery,85.21,35.71,simple,Uttar Pradesh,Regular,153.47
P01222,dress,226.58,158.12,medium,Odisha,Regular,797.29
P01223,pottery,101.1,64.12,simple,Uttar Pradesh,Wedding,252.24
P01224,bamboo_cane,91.45,63.95,simple,Odisha,Summer_Festival,233.17
P01225,bamboo_cane,44.51,17.71,simple,Maharashtra,Regular,87.06
P01226,sarees,426.12,245.17,complex,Tamil Nadu,Regular,1701.18
P01227,metalwork,186.21,107.45,very_complex,Uttar Pradesh,Regular,893.65
P01228,dress,257.7,156.23,medium,Gujarat,Wedding,944.28
P01229,home_decor,156.32,75.71,simple,Gujarat,Wedding,403.17
P01231,home_decor,115.8,70.62,simple,Gujarat,Regular,248.71
P01232,home_decor,199.62,109.22,complex,Odisha,Wedding,874.99
P01233,pottery,128.46,68.56,simple,Tamil Nadu,Wedding,331.56
P01234,bamboo_cane,156.78,72.8,simple,Tamil Nadu,Summer_Festival,321.48
P01236,dress,442.39,275.65,very_complex,Gujarat,Summer_Festival,2343.32
P01237,dress,739.31,284.05,medium,Uttar Pradesh,Wedding,2555.04
P01238,pottery,67.78,33.5,very_complex,Tamil Nadu,Diwali,324.69
P01239,jewelry,375.87,203.73,medium,Rajasthan,Diwali,1403.01
P01240,home_decor,298.64,195.5,complex,Rajasthan,Diwali,1212.58
P01241,metalwork,553.87,307.05,complex,Odisha,Wedding,2665.4
P01242,bamboo_cane,69.37,27.82,simple,Rajasthan,Regular,123.99
P01243,woodwork,723.3,237.61,complex,West Bengal,Diwali,2840.02
P01244,home_decor,272.97,184.28,medium,Gujarat,Diwali,1035.93
P01245,home_decor,226.0,155.3,very_complex,Tamil Nadu,Regular,1015.36
P01246,home_decor,172.66,90.58,medium,Rajasthan,Wedding,525.83
P01247,sarees,706.26,345.63,simple,Rajasthan,Regular,1828.69
P01249,woodwork,228.24,129.51,medium,Gujarat,Diwali,860.46
P01250,handmade_food,69.62,44.09,simple,Uttar Pradesh,Diwali,184.6
P01251,bags_accessories,115.15,36.57,simple,Odisha,Diwali,273.25
P01252,home_decor,260.89,78.31,simple,Odisha,Diwali,579.52
P01253,bamboo_cane,111.67,53.41,simple,Gujarat,Wedding,277.9
P01254,handmade_food,32.11,15.16,very_complex,West Bengal,Summer_Festival,138.73
P01255,metalwork,483.31,255.25,simple,Rajasthan,Diwali,1160.27
P01256,bags_accessories,347.45,223.29,complex,Tamil Nadu,Regular,1486.94
P01257,pottery,116.68,38.64,very_complex,Rajasthan,Summer_Festival,420.67
P01258,home_decor,321.86,180.65,medium,West Bengal,Wedding,1064.35
P01259,textile,187.88,84.44,medium,Rajasthan,Summer_Festival,576.53
P01260,woodwork,488.01,224.95,simple,Gujarat,Diwali,1144.12
P01261,handmade_food,30.49,17.3,medium,Gujarat,Regular,88.4
P01262,textile,169.77,92.2,medium,Rajasthan,Wedding,601.08
P01263,jewelry,482.17,181.13,simple,West Bengal,Diwali,1238.41
P01264,home_decor,101.79,70.96,simple,Gujarat,Diwali,293.9
P01265,woodwork,520.17,352.48,simple,Maharashtra,Diwali,1474.09
P01266,bamboo_cane,60.51,21.13,simple,Rajasthan,Diwali,124.97
P01267,metalwork,331.13,104.93,complex,Gujarat,Regular,1045.77
P01268,metalwork,691.71,469.19,simple,Uttar Pradesh,Regular,1635.86
P01269,handmade_food,88.93,40.56,simple,Uttar Pradesh,Diwali,181.76
P01270,dress,605.39,227.4,medium,Tamil Nadu,Diwali,2151.76
P01271,textile,281.25,97.98,medium,Gujarat,Wedding,812.63
P01272,jewelry,457.55,262.43,medium,Tamil Nadu,Regular,1498.11
P01273,bamboo_cane,149.99,64.52,very_complex,Maharashtra,Wedding,615.03
P01274,bags_accessories,124.03,46.3,simple,Maharashtra,Summer_Festival,273.06
P01275,metalwork,642.27,368.93,simple,Gujarat,Diwali,1657.07
P01276,textile,240.71,120.78,medium,Uttar Pradesh,Regular,716.9
P01277,bags_accessories,152.71,82.29,medium,West Bengal,Summer_Festival,473.87
P01278,sarees,665.81,382.95,medium,Rajasthan,Diwali,2859.44
P01279,jewelry,471.35,178.4,simple,Uttar Pradesh,Summer_Festival,1133.08
P01280,handmade_food,79.89,40.81,medium,Uttar Pradesh,Regular,213.54
P01281,handmade_food,49.45,18.46,medium,Maharashtra,Wedding,135.84
P01282,bags_accessories,163.21,63.82,simple,Gujarat,Regular,325.53
P01283,handmade_food,97.82,66.74,complex,Rajasthan,Wedding,433.09
P01284,sarees,1080.99,374.57,medium,Maharashtra,Summer_Festival,3402.22
P01285,home_decor,214.26,72.33,medium,Odisha,Summer_Festival,524.75
P01286,jewelry,265.69,130.66,medium,Tamil Nadu,Wedding,963.03
P01287,home_decor,230.51,149.23,simple,Uttar Pradesh,Summer_Festival,595.55
P01288,jewelry,518.06,163.37,medium,Rajasthan,Diwali,1750.86
P01289,home_decor,310.54,110.57,medium,Rajasthan,Diwali,889.17
P01290,jewelry,476.47,158.39,simple,Uttar Pradesh,Wedding,1271.7
P01291,pottery,101.91,63.49,complex,Tamil Nadu,Summer_Festival,358.63
P01292,bamboo_cane,83.47,32.14,medium,Maharashtra,Wedding,239.31
P01293,pottery,110.25,57.02,complex,Uttar Pradesh,Diwali,459.58
P01294,pottery,57.03,32.65,simple,Odisha,Wedding,143.24
P01295,handmade_food,119.59,36.96,medium,Uttar Pradesh,Summer_Festival,256.29
P01297,jewelry,581.6,391.09,complex,West Bengal,Regular,2634.2
P01298,textile,228.25,93.33,medium,Rajasthan,Diwali,704.44
P01299,home_decor,306.92,178.17,simple,Gujarat,Diwali,826.14
P01300,woodwork,375.45,244.03,complex,Tamil Nadu,Diwali,1802.7
P01301,woodwork,228.01,139.5,very_complex,West Bengal,Diwali,1205.17
P01302,woodwork,445.36,251.53,complex,Gujarat,Wedding,1992.94
P01303,metalwork,429.34,219.58,medium,Rajasthan,Regular,1344.0
P01304,dress,444.71,185.47,simple,Tamil Nadu,Summer_Festival,1035.96
P01305,bags_accessories,319.95,108.02,very_complex,Rajasthan,Wedding,1679.78
P01306,dress,205.85,75.64,simple,West Bengal,Summer_Festival,480.55
P01307,bags_accessories,301.53,138.02,very_complex,Uttar Pradesh,Diwali,1365.19
P01308,home_decor,183.39,71.31,complex,Uttar Pradesh,Diwali,698.71
P01309,pottery,130.8,77.17,simple,Odisha,Diwali,361.27
P01310,textile,212.29,83.33,complex,Odisha,Diwali,854.23
P01312,home_decor,317.84,197.79,complex,Maharashtra,Summer_Festival,1237.63
P01313,metalwork,368.45,146.68,simple,Rajasthan,Summer_Festival,802.96
P01314,pottery,52.74,30.09,very_complex,Gujarat,Diwali,244.96
P01315,jewelry,442.77,290.4,medium,Rajasthan,Wedding,1808.19
P01316,textile,112.29,57.37,simple,Gujarat,Summer_Festival,287.86
P01317,metalwork,329.64,181.08,medium,Maharashtra,Regular,907.53
P01318,bamboo_cane,47.4,20.97,complex,Tamil Nadu,Summer_Festival,140.75
P01319,bamboo_cane,72.02,30.81,medium,Maharashtra,Wedding,212.37
P01320,dress,598.5,373.92,simple,Gujarat,Wedding,1982.03
P01321,woodwork,293.86,188.06,simple,Maharashtra,Diwali,868.92
P01322,metalwork,519.17,162.28,simple,Odisha,Diwali,1228.75
P01323,handmade_food,99.28,52.08,complex,Maharashtra,Diwali,389.77
P01324,bags_accessories,380.28,193.6,very_complex,Uttar Pradesh,Wedding,1979.85
P01325,pottery,93.59,51.1,simple,Gujarat,Regular,201.85
P01326,sarees,1044.98,614.03,simple,Gujarat,Diwali,3288.46
P01327,home_decor,237.25,83.21,simple,Gujarat,Summer_Festival,467.49
P01328,handmade_food,94.01,31.96,complex,Rajasthan,Summer_Festival,249.45
P01329,sarees,337.27,175.94,medium,Uttar Pradesh,Regular,1193.63
P01330,jewelry,297.01,141.04,simple,Rajasthan,Diwali,770.46
P01331,handmade_food,50.09,33.51,simple,Tamil Nadu,Regular,107.07
P01332,jewelry,152.41,91.34,medium,Gujarat,Diwali,630.05
P01333,dress,695.27,337.26,simple,Maharashtra,Regular,1753.32
P01334,bamboo_cane,94.65,61.51,simple,Rajasthan,Wedding,246.72
P01335,handmade_food,37.08,20.08,simple,Uttar Pradesh,Summer_Festival,72.78
P01336,handmade_food,63.96,30.57,complex,Gujarat,Summer_Festival,187.73
P01337,textile,233.73,146.35,very_complex,Uttar Pradesh,Diwali,1413.38
P01338,bamboo_cane,81.93,53.47,simple,Tamil Nadu,Wedding,227.78
P01339,woodwork,761.74,492.6,simple,Tamil Nadu,Regular,2063.11
P01340,textile,130.88,76.91,simple,Maharashtra,Regular,311.93
P01341,bamboo_cane,76.77,46.05,simple,Tamil Nadu,Wedding,196.6
P01342,jewelry,434.61,180.5,medium,West Bengal,Wedding,1577.83
P01343,dress,796.7,398.44,simple,Maharashtra,Regular,1980.64
P01344,bags_accessories,228.67,128.26,medium,Uttar Pradesh,Diwali,836.78
P01345,jewelry,456.41,170.99,simple,Odisha,Regular,957.53
P01346,dress,422.85,191.34,medium,West Bengal,Diwali,1613.33
P01347,textile,166.93,53.85,simple,Gujarat,Wedding,365.88
P01348,pottery,100.4,55.19,medium,Maharashtra,Diwali,335.63
P01349,bags_accessories,262.3,153.74,medium,West Bengal,Diwali,943.56
P01350,jewelry,301.18,157.9,complex,Gujarat,Regular,1080.06
P01351,woodwork,725.94,263.74,medium,Uttar Pradesh,Wedding,2295.31
P01352,metalwork,628.0,331.16,very_complex,Rajasthan,Wedding,3411.2
P01353,jewelry,426.54,269.94,simple,Maharashtra,Diwali,1279.99
P01355,jewelry,334.74,131.4,medium,West Bengal,Wedding,1078.87
P01356,bags_accessories,104.35,55.3,medium,Maharashtra,Summer_Festival,320.49
P01357,handmade_food,56.8,30.67,medium,Uttar Pradesh,Regular,156.0
P01359,woodwork,449.59,269.16,simple,Rajasthan,Summer_Festival,1040.07
P01360,dress,775.85,297.94,complex,Maharashtra,Diwali,3094.27
P01361,metalwork,301.38,99.48,medium,Rajasthan,Diwali,936.29
P01362,jewelry,370.7,149.42,complex,Tamil Nadu,Wedding,1720.82
P01363,handmade_food,98.31,48.32,simple,Gujarat,Regular,173.26
P01364,dress,261.3,162.6,simple,Maharashtra,Regular,701.19
P01365,bags_accessories,100.7,40.07,medium,Rajasthan,Regular,284.42
P01366,sarees,429.69,203.89,medium,Tamil Nadu,Summer_Festival,1609.0
P01367,bamboo_cane,81.71,52.4,simple,Gujarat,Diwali,215.07
P01368,dress,738.48,397.81,simple,Odisha,Summer_Festival,1846.81
P01369,bamboo_cane,96.22,67.29,medium,Gujarat,Regular,297.82
P01370,dress,830.88,303.74,medium,West Bengal,Wedding,2764.84
P01371,handmade_food,115.52,37.58,very_complex,Tamil Nadu,Wedding,487.51
P01373,bags_accessories,194.48,68.38,simple,Maharashtra,Summer_Festival,411.39
P01374,metalwork,482.27,325.21,simple,Odisha,Wedding,1376.14
P01375,jewelry,166.15,110.65,simple,Gujarat,Regular,429.77
P01376,home_decor,271.48,103.2,complex,West Bengal,Diwali,909.39
P01377,bags_accessories,334.6,205.3,medium,Uttar Pradesh,Summer_Festival,1095.11
P01378,bamboo_cane,149.9,99.73,medium,Maharashtra,Diwali,495.69
P01379,textile,162.86,78.52,simple,West Bengal,Regular,391.65
P01380,woodwork,407.21,283.59,complex,West Bengal,Wedding,1831.12
P01381,sarees,410.82,234.0,medium,Uttar Pradesh,Diwali,1493.44
P01382,woodwork,513.28,236.43,complex,Uttar Pradesh,Regular,1727.51
P01383,bamboo_cane,183.05,91.37,medium,West Bengal,Summer_Festival,520.25
P01384,woodwork,647.09,249.41,medium,Rajasthan,Summer_Festival,1655.94
P01385,dress,627.64,283.24,complex,Gujarat,Summer_Festival,2592.36
P01386,home_decor,153.27,98.41,complex,Odisha,Regular,546.45
P01388,metalwork,628.61,223.45,complex,Gujarat,Diwali,2176.4
P01389,home_decor,256.17,156.14,complex,Maharashtra,Summer_Festival,942.28
P01390,dress,586.28,324.04,simple,Rajasthan,Wedding,1662.91
P01391,bags_accessories,244.34,105.88,very_complex,Rajasthan,Wedding,1247.96
P01392,handmade_food,94.39,30.93,simple,Gujarat,Wedding,188.9
P01393,home_decor,238.0,106.6,simple,West Bengal,Summer_Festival,505.15
P01395,jewelry,173.42,113.36,very_complex,Maharashtra,Wedding,1181.11
P01396,woodwork,519.38,343.9,medium,Odisha,Wedding,1851.62
P01397,pottery,121.56,55.24,simple,West Bengal,Wedding,324.02
P01399,handmade_food,89.7,41.56,simple,Gujarat,Wedding,195.77
P01400,sarees,1013.94,626.17,simple,Gujarat,Summer_Festival,3214.11
P01401,metalwork,305.81,91.77,simple,Rajasthan,Summer_Festival,579.47
P01402,handmade_food,76.82,40.47,complex,Uttar Pradesh,Regular,246.95
P01403,metalwork,320.82,175.26,complex,Odisha,Diwali,1421.47
P01404,bags_accessories,311.06,173.55,simple,West Bengal,Diwali,814.88
P01405,pottery,66.65,40.82,complex,Odisha,Regular,234.28
P01406,bags_accessories,130.94,88.67,medium,Tamil Nadu,Summer_Festival,476.19
P01407,woodwork,275.72,157.48,medium,West Bengal,Summer_Festival,899.76
P01408,jewelry,366.42,165.08,simple,Maharashtra,Diwali,951.2
P01410,handmade_food,87.43,36.31,medium,Maharashtra,Regular,198.08
P01411,jewelry,153.05,55.28,simple,Rajasthan,Regular,304.59
P01412,metalwork,437.95,167.25,simple,Uttar Pradesh,Diwali,1009.48
P01413,handmade_food,92.57,32.22,simple,Odisha,Diwali,176.51
P01414,bamboo_cane,150.24,79.15,simple,Tamil Nadu,Diwali,355.53
P01415,bags_accessories,213.18,120.58,medium,West Bengal,Diwali,711.8
P01416,pottery,48.92,18.08,simple,West Bengal,Regular,98.69
P01417,metalwork,351.85,120.49,complex,Uttar Pradesh,Diwali,1352.84
P01418,metalwork,255.92,86.77,complex,West Bengal,Diwali,1021.07
P01419,pottery,147.05,88.9,simple,Rajasthan,Wedding,390.32
P01420,woodwork,678.17,363.61,simple,Tamil Nadu,Regular,1436.69
P01421,metalwork,496.01,179.09,complex,Tamil Nadu,Wedding,2026.02
P01422,textile,235.98,135.39,medium,West Bengal,Diwali,809.46
P01423,metalwork,588.79,393.66,medium,Maharashtra,Regular,2099.12
P01424,textile,398.83,136.14,simple,Uttar Pradesh,Diwali,863.88
P01425,sarees,897.23,440.01,medium,Tamil Nadu,Summer_Festival,3352.25
P01426,jewelry,314.29,171.16,simple,Maharashtra,Summer_Festival,847.53
P01427,bamboo_cane,61.4,40.17,complex,Gujarat,Regular,217.57
P01428,handmade_food,65.83,20.45,medium,Maharashtra,Diwali,162.17
P01429,home_decor,298.8,184.88,simple,Gujarat,Regular,626.71
P01430,handmade_food,70.24,33.35,medium,Uttar Pradesh,Regular,185.03
P01431,dress,789.01,431.65,simple,Tamil Nadu,Summer_Festival,2109.94
P01432,textile,243.82,123.25,simple,Tamil Nadu,Regular,522.0
P01433,metalwork,248.25,108.01,simple,Uttar Pradesh,Wedding,630.81
P01434,jewelry,437.98,282.1,medium,Gujarat,Wedding,1957.56
P01435,sarees,506.25,163.87,medium,Rajasthan,Regular,1364.09
P01436,home_decor,272.15,104.61,medium,Rajasthan,Wedding,851.24
P01437,dress,525.21,313.94,very_complex,Uttar Pradesh,Summer_Festival,2886.9
P01438,metalwork,404.35,273.5,medium,West Bengal,Diwali,1515.94
P01439,textile,149.09,52.18,medium,West Bengal,Regular,355.32
P01440,handmade_food,103.0,32.25,very_complex,Maharashtra,Summer_Festival,366.86
P01441,metalwork,618.84,321.4,complex,Gujarat,Summer_Festival,2225.97
P01442,bamboo_cane,115.28,58.92,simple,Rajasthan,Diwali,286.46
P01443,dress,517.36,262.22,simple,Uttar Pradesh,Summer_Festival,1378.74
P01444,bamboo_cane,111.81,36.35,very_complex,Rajasthan,Wedding,460.05
P01445,home_decor,184.8,68.06,complex,Gujarat,Wedding,642.55
P01446,jewelry,295.79,158.2,simple,Gujarat,Wedding,796.12
P01447,pottery,147.06,63.72,simple,Uttar Pradesh,Wedding,360.84
P01448,jewelry,586.3,350.9,very_complex,Tamil Nadu,Wedding,3365.35
P01449,bags_accessories,357.51,244.08,medium,Gujarat,Diwali,1348.81
P01450,handmade_food,62.07,39.29,complex,Tamil Nadu,Wedding,270.74
P01451,metalwork,358.98,172.09,simple,Maharashtra,Summer_Festival,916.84
P01452,jewelry,171.58,104.69,medium,Uttar Pradesh,Wedding,699.32
P01453,home_decor,148.48,58.09,simple,Tamil Nadu,Summer_Festival,273.99
P01454,bags_accessories,395.76,167.59,complex,Gujarat,Regular,1252.08
P01455,bamboo_cane,119.55,55.95,medium,Rajasthan,Summer_Festival,292.23
P01456,woodwork,448.36,182.94,simple,Gujarat,Summer_Festival,936.0
P01457,home_decor,238.68,96.55,medium,West Bengal,Diwali,769.69
P01458,pottery,43.8,25.31,complex,Maharashtra,Regular,153.0
P01459,home_decor,133.41,85.03,very_complex,Maharashtra,Diwali,661.71
P01461,sarees,1456.86,492.75,simple,Maharashtra,Summer_Festival,3147.74
P01462,woodwork,606.26,308.6,simple,Gujarat,Diwali,1667.13
P01464,bags_accessories,254.16,99.79,complex,Maharashtra,Summer_Festival,835.09
P01465,woodwork,764.68,494.74,complex,Rajasthan,Summer_Festival,3038.89
P01466,textile,151.04,64.41,very_complex,Tamil Nadu,Diwali,732.08
P01467,bamboo_cane,150.54,92.55,very_complex,Odisha,Diwali,671.07
P01468,bamboo_cane,181.45,87.25,very_complex,Rajasthan,Diwali,860.81
P01469,sarees,880.07,356.78,simple,Tamil Nadu,Diwali,2348.63
P01470,jewelry,447.61,153.58,medium,Maharashtra,Diwali,1434.47
P01471,dress,676.03,374.56,medium,Uttar Pradesh,Diwali,2718.85
P01472,metalwork,467.33,168.65,medium,Gujarat,Diwali,1333.95
P01473,woodwork,597.02,374.2,very_complex,West Bengal,Summer_Festival,2831.47
P01474,dress,559.54,347.6,medium,Maharashtra,Summer_Festival,1931.13
P01475,bags_accessories,221.69,126.77,medium,Tamil Nadu,Regular,620.67
P01476,woodwork,302.32,199.22,complex,Tamil Nadu,Diwali,1427.48
P01477,dress,255.43,126.47,complex,Gujarat,Regular,941.41
P01478,home_decor,127.17,48.26,very_complex,Rajasthan,Wedding,563.59
P01479,textile,151.85,66.48,simple,Gujarat,Diwali,343.59
P01480,handmade_food,39.53,12.15,simple,Gujarat,Diwali,81.97
P01482,jewelry,483.14,249.85,complex,Maharashtra,Diwali,2170.72
P01483,home_decor,80.37,40.09,medium,Rajasthan,Regular,230.32
P01484,handmade_food,86.76,28.79,complex,Rajasthan,Summer_Festival,251.76
P01485,handmade_food,111.99,78.09,complex,Maharashtra,Regular,364.22
P01486,dress,558.04,311.17,very_complex,West Bengal,Regular,2560.19
P01487,bags_accessories,290.93,184.35,medium,Gujarat,Regular,982.36
P01488,home_decor,265.42,151.21,complex,Maharashtra,Summer_Festival,925.33
P01489,pottery,127.2,66.43,medium,Tamil Nadu,Wedding,460.7
P01490,bags_accessories,348.15,163.63,medium,Maharashtra,Wedding,1143.78
P01491,home_decor,198.83,66.9,medium,West Bengal,Summer_Festival,530.01
P01492,metalwork,275.28,146.87,simple,Gujarat,Wedding,740.34
P01493,woodwork,293.45,191.38,medium,Maharashtra,Wedding,1119.46
P01494,bamboo_cane,188.98,129.34,simple,Tamil Nadu,Summer_Festival,392.19
P01495,sarees,1436.6,509.09,simple,Odisha,Regular,3306.12
P01496,textile,249.91,134.35,simple,Maharashtra,Summer_Festival,562.65
P01497,jewelry,513.67,190.3,simple,Uttar Pradesh,Diwali,1322.82
P01498,bamboo_cane,143.76,60.92,medium,Gujarat,Summer_Festival,370.92
P01499,pottery,31.43,13.11,medium,Rajasthan,Summer_Festival,76.71
P01500,handmade_food,72.41,38.33,very_complex,Uttar Pradesh,Summer_Festival,328.19
P01501,handmade_food,88.33,52.93,medium,Odisha,Diwali,296.83
P01502,bamboo_cane,120.97,71.0,simple,Tamil Nadu,Wedding,319.41
P01503,jewelry,164.23,66.25,complex,Maharashtra,Diwali,732.91
P01504,woodwork,332.04,151.22,simple,Tamil Nadu,Wedding,933.49
P01505,jewelry,310.19,128.31,medium,Uttar Pradesh,Summer_Festival,895.64
P01506,dress,397.18,195.52,complex,Uttar Pradesh,Summer_Festival,1576.61
P01507,bags_accessories,279.81,130.81,simple,Tamil Nadu,Regular,607.53
P01508,textile,285.24,172.36,complex,Uttar Pradesh,Summer_Festival,1148.71
P01509,home_decor,133.05,53.3,simple,West Bengal,Summer_Festival,256.05
P01510,bags_accessories,215.52,128.42,medium,Gujarat,Summer_Festival,692.62
P01511,sarees,927.79,611.84,simple,Tamil Nadu,Wedding,2930.03
P01512,bamboo_cane,81.76,42.12,simple,Tamil Nadu,Diwali,200.3
P01513,sarees,942.3,548.34,medium,Odisha,Summer_Festival,3347.76
P01514,metalwork,343.18,214.42,simple,Odisha,Summer_Festival,846.52
P01515,metalwork,409.47,204.05,medium,Gujarat,Regular,1251.93
P01516,metalwork,680.54,342.78,simple,West Bengal,Diwali,1810.26
P01517,woodwork,504.06,176.73,simple,West Bengal,Summer_Festival,1067.23
P01518,jewelry,216.11,112.56,medium,Odisha,Summer_Festival,754.11
P01519,woodwork,224.31,78.32,medium,Tamil Nadu,Diwali,638.35
P01521,woodwork,250.32,174.5,simple,Gujarat,Regular,589.72
P01522,dress,491.69,223.31,complex,Odisha,Wedding,2211.52
P01523,dress,658.79,199.82,simple,Gujarat,Summer_Festival,1523.23
P01525,textile,124.8,43.74,medium,Tamil Nadu,Diwali,354.17
P01526,handmade_food,34.04,22.74,medium,Rajasthan,Summer_Festival,100.16
P01527,sarees,449.21,173.26,simple,Uttar Pradesh,Wedding,1159.23
P01528,home_decor,305.6,187.51,medium,Gujarat,Wedding,1146.78
P01529,bags_accessories,269.67,150.92,medium,Maharashtra,Summer_Festival,835.36
P01530,jewelry,194.3,129.54,complex,Uttar Pradesh,Regular,839.01
P01531,bags_accessories,212.07,81.8,simple,West Bengal,Regular,448.31
P01532,handmade_food,79.18,35.04,very_complex,Rajasthan,Wedding,321.25
P01533,bamboo_cane,55.95,22.88,medium,Maharashtra,Summer_Festival,149.17
P01534,dress,298.03,127.8,medium,Maharashtra,Summer_Festival,944.63
P01535,sarees,489.75,213.24,medium,Uttar Pradesh,Diwali,1615.31
P01536,textile,291.4,160.7,medium,Gujarat,Wedding,1069.28
P01537,handmade_food,32.51,20.22,medium,Maharashtra,Summer_Festival,84.58
P01538,pottery,118.2,40.68,medium,Uttar Pradesh,Diwali,356.62
P01539,bags_accessories,316.45,95.69,medium,Rajasthan,Wedding,982.24
P01540,home_decor,186.3,72.84,simple,Uttar Pradesh,Regular,338.95
P01541,bamboo_cane,54.08,35.55,medium,Odisha,Summer_Festival,155.53
P01542,textile,134.36,57.2,complex,Uttar Pradesh,Summer_Festival,512.67
P01544,sarees,707.04,303.37,simple,Maharashtra,Wedding,2120.97
P01545,metalwork,581.73,219.2,simple,West Bengal,Regular,1234.64
P01546,bags_accessories,298.46,160.2,simple,Rajasthan,Diwali,828.58
P01547,bamboo_cane,148.55,80.68,medium,Maharashtra,Diwali,436.06
P01548,woodwork,587.24,337.63,simple,Uttar Pradesh,Summer_Festival,1419.53
P01549,bags_accessories,283.57,127.44,complex,West Bengal,Regular,1026.27
P01550,jewelry,414.46,166.15,very_complex,West Bengal,Diwali,2010.03
P01551,woodwork,771.06,475.21,medium,Maharashtra,Summer_Festival,2487.4
P01552,woodwork,515.22,303.96,very_complex,Tamil Nadu,Wedding,2911.33
P01553,textile,273.47,136.53,medium,Rajasthan,Diwali,934.05
P01554,bamboo_cane,145.51,96.88,very_complex,Rajasthan,Diwali,665.33
P01555,bamboo_cane,46.22,26.05,simple,Rajasthan,Wedding,107.61
P01556,jewelry,195.57,126.93,simple,Uttar Pradesh,Summer_Festival,542.63
P01557,dress,497.89,218.72,simple,Maharashtra,Summer_Festival,1254.52
P01558,bamboo_cane,123.29,56.31,medium,Tamil Nadu,Summer_Festival,323.62
P01559,bamboo_cane,63.25,26.98,complex,West Bengal,Diwali,236.38
P01560,textile,246.95,125.2,medium,Rajasthan,Regular,715.87
P01561,handmade_food,79.24,25.06,medium,West Bengal,Summer_Festival,178.23
P01563,jewelry,498.7,227.95,very_complex,Tamil Nadu,Summer_Festival,2443.68
P01565,pottery,92.06,41.24,complex,Tamil Nadu,Regular,312.97
P01567,jewelry,212.2,97.53,complex,West Bengal,Diwali,999.37
P01568,jewelry,195.93,105.91,medium,Uttar Pradesh,Wedding,809.72
P01569,metalwork,197.44,133.2,complex,Uttar Pradesh,Diwali,890.34
P01570,dress,287.32,107.84,medium,Maharashtra,Regular,797.43
P01571,dress,355.85,208.87,simple,Rajasthan,Wedding,1180.39
P01572,sarees,870.79,471.2,simple,Rajasthan,Regular,2503.13
P01573,dress,478.41,225.45,medium,Maharashtra,Wedding,1890.44
P01574,pottery,100.2,57.69,complex,Gujarat,Wedding,461.68
P01575,pottery,92.5,37.69,simple,Tamil Nadu,Summer_Festival,201.97
P01576,pottery,125.2,55.58,complex,Maharashtra,Wedding,528.58
P01577,handmade_food,76.03,45.13,simple,Tamil Nadu,Wedding,185.65
P01578,home_decor,291.82,109.18,simple,West Bengal,Wedding,691.78
